STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961118,133,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961119,144,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961120,100,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961121,61,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961122,83,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961123,89,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961124,117,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961125,122,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961126,172,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961127,50,-11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961128,17,-33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961129,72,-22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961130,67,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961201,172,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961202,150,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961203,106,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961204,100,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961205,61,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961206,83,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961207,61,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961208,117,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961209,67,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961210,78,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961211,78,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961212,106,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961213,117,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961214,83,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961215,111,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961216,78,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961217,111,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961218,122,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961219,67,-39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961220,-6,-61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961221,11,-67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961222,61,-28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961223,122,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961224,167,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961225,56,-17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961226,50,-11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961227,122,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961228,122,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961229,189,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961230,172,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19961231,133,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970101,33,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970102,117,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970103,189,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970104,228,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970105,217,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970106,156,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970107,67,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970108,50,-33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970109,22,-17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970110,67,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970111,22,-50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970112,-6,-61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970113,-11,-72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970114,22,-72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970115,56,-56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970116,100,-50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970117,-50,-106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970118,-56,-100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970119,-33,-117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970120,72,-61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970121,83,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970122,106,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970123,167,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970124,78,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970125,128,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970126,28,-22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970127,50,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970128,100,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970129,28,-28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970130,50,-39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970131,78,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970201,156,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970202,94,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970203,161,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970204,56,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970205,122,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970206,94,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970207,61,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970208,39,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970209,33,-17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970210,39,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970211,50,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970212,61,-11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970213,28,-22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970214,44,-11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970215,94,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970216,72,-17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970217,67,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970218,178,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970219,222,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970220,178,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970221,222,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970222,217,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970223,128,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970224,139,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970225,78,-17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970226,156,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970227,250,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970228,189,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970301,128,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970302,217,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970303,128,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970304,83,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970305,106,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970306,133,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970307,94,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970308,211,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970309,83,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970310,167,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970311,194,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970312,117,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970313,94,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970314,133,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970315,106,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970316,67,-6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970317,139,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970318,150,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970319,67,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970320,133,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970321,189,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970322,194,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970323,111,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970324,106,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970325,122,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970326,172,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970327,228,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970328,211,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970329,250,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970330,217,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970331,117,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970401,161,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970402,189,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970403,228,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970404,261,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970405,194,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970406,194,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970407,228,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970408,172,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970409,83,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970410,106,-22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970411,172,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970412,156,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970413,183,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970414,144,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970415,172,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970416,222,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970417,133,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970418,122,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970419,172,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970420,183,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970421,144,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970422,156,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970423,122,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970424,178,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970425,189,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970426,211,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970427,194,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970428,194,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970429,217,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970430,239,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970501,272,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970502,217,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970503,256,144
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970504,183,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970505,228,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970506,233,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970507,211,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970508,200,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970509,194,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970510,167,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970511,228,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970512,272,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970513,167,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970514,217,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970515,250,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970516,194,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970517,239,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970518,300,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970519,356,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970520,261,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970521,200,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970522,217,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970523,233,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970524,289,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970525,250,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970526,228,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970527,206,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970528,217,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970529,233,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970530,244,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970531,272,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970601,239,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970602,194,144
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970603,144,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970604,211,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970605,228,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970606,194,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970607,178,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970608,239,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970609,278,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970610,311,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970611,294,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970612,283,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970613,267,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970614,239,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970615,261,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970616,267,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970617,306,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970618,311,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970619,300,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970620,322,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970621,339,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970622,356,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970623,333,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970624,350,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970625,378,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970626,361,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970627,322,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970628,322,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970629,311,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970630,300,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970701,267,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970702,283,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970703,361,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970704,344,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970705,289,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970706,306,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970707,322,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970708,328,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970709,344,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970710,306,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970711,328,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970712,333,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970713,361,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970714,367,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970715,372,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970716,367,261
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970717,378,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970718,372,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970719,356,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970720,300,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970721,328,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970722,311,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970723,239,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970724,206,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970725,278,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970726,317,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970727,372,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970728,378,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970729,306,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970730,294,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970731,328,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970801,328,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970802,333,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970803,350,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970804,294,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970805,294,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970806,300,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970807,306,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970808,311,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970809,317,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970810,317,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970811,328,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970812,339,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970813,339,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970814,311,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970815,333,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970816,389,256
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970817,406,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970818,278,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970819,244,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970820,233,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970821,300,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970822,278,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970823,261,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970824,278,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970825,283,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970826,283,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970827,294,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970828,322,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970829,289,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970830,294,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970831,294,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970901,328,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970902,322,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970903,256,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970904,228,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970905,267,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970906,261,144
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970907,317,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970908,267,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,19970909,233,200
